date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor,novos_casos,novos_obitos,taxa_letalidade,total_recuperados,codmun
2020-07-12,Paratinga,3,0,13,16,0,0.02,32000,50.0,1,8,0,0,0,0,0.0,8,2923704
2020-07-13,Paratinga,3,0,13,16,0,0.02,32000,50.0,2,8,0,0,0,0,0.0,8,2923704
2020-07-14,Paratinga,3,0,13,16,0,0.01,32000,50.0,3,5,0,0,0,0,0.0,11,2923704
2020-07-15,Paratinga,3,0,13,16,0,0.01,32000,50.0,4,4,0,0,0,0,0.0,12,2923704
2020-07-16,Paratinga,3,0,13,16,0,0.01,32000,50.0,5,3,0,0,0,0,0.0,13,2923704
2020-07-17,Paratinga,3,0,13,16,0,0.01,32000,50.0,6,3,0,0,0,0,0.0,13,2923704
2020-07-18,Paratinga,3,0,13,16,0,0.01,32000,50.0,7,2,0,0,0,0,0.0,14,2923704
2020-05-26,Baianópolis,1,0,0,1,0,0.01,13877,72.06,0,0,0,0,1,0,0.0,1,2902500
2020-05-27,Baianópolis,1,0,0,1,0,0.01,13877,72.06,1,0,0,0,0,0,0.0,1,2902500
2020-05-28,Baianópolis,1,0,0,1,0,0.01,13877,72.06,2,1,0,0,0,0,0.0,0,2902500
2020-05-29,Baianópolis,1,0,0,1,0,0.01,13877,72.06,2,1,0,0,0,0,0.0,0,2902500
2020-05-30,Baianópolis,1,0,0,1,0,0.01,13877,72.06,4,1,0,0,0,0,0.0,0,2902500
2020-05-31,Baianópolis,1,0,0,1,0,0.01,13877,72.06,5,1,0,0,0,0,0.0,0,2902500
2020-06-01,Baianópolis,1,0,0,1,0,0.01,13877,72.06,6,1,0,0,0,0,0.0,0,2902500
2020-06-02,Baianópolis,1,0,0,1,0,0.0,13877,72.06,7,1,0,0,0,0,0.0,0,2902500
2020-06-03,Baianópolis,1,0,0,1,0,0.0,13877,72.06,8,1,0,0,0,0,0.0,0,2902500
2020-06-04,Baianópolis,1,0,0,1,0,0.0,13877,72.06,9,1,0,0,0,0,0.0,0,2902500
2020-06-05,Baianópolis,1,0,0,1,0,0.0,13877,72.06,10,1,0,0,0,0,0.0,0,2902500
2020-06-06,Baianópolis,1,0,0,1,0,0.0,13877,72.06,11,1,0,0,0,0,0.0,0,2902500
2020-06-07,Baianópolis,1,0,0,1,0,0.0,13877,72.06,12,1,0,0,0,0,0.0,0,2902500
2020-06-08,Baianópolis,1,0,0,1,0,0.0,13877,72.06,13,1,0,0,0,0,0.0,0,2902500
2020-06-09,Baianópolis,1,0,0,1,0,0.0,13877,72.06,14,1,0,0,0,0,0.0,0,2902500
2020-06-10,Baianópolis,1,0,0,1,0,0.0,13877,72.06,15,1,0,0,0,0,0.0,0,2902500
2020-06-11,Baianópolis,1,0,0,1,0,0.0,13877,72.06,16,1,0,0,0,0,0.0,0,2902500
2020-06-12,Baianópolis,1,0,0,1,0,0.0,13877,72.06,17,1,0,0,0,0,0.0,0,2902500
2020-06-13,Baianópolis,1,0,0,1,0,0.0,13877,72.06,18,1,0,0,0,0,0.0,0,2902500
2020-06-14,Baianópolis,1,0,0,1,0,0.0,13877,72.06,19,1,0,0,0,0,0.0,0,2902500
2020-06-15,Baianópolis,1,0,0,1,0,0.0,13877,72.06,20,1,0,0,0,0,0.0,0,2902500
2020-06-16,Baianópolis,1,0,0,1,0,0.0,13877,72.06,21,1,0,0,0,0,0.0,0,2902500
2020-06-17,Baianópolis,1,0,0,1,0,0.0,13877,72.06,22,0,0,0,0,0,0.0,1,2902500
2020-06-18,Baianópolis,2,0,0,2,0,0.0,13877,144.12,0,1,0,0,1,0,0.0,1,2902500
2020-06-19,Baianópolis,2,0,0,2,0,0.0,13877,144.12,0,1,0,0,0,0,0.0,1,2902500
2020-06-20,Baianópolis,2,0,0,2,0,0.0,13877,14.41,2,1,0,0,0,0,0.0,1,2902500
2020-06-21,Baianópolis,2,0,0,2,0,0.0,13877,14.41,3,1,0,0,0,0,0.0,1,2902500
2020-06-22,Baianópolis,2,0,0,2,0,0.0,13877,14.41,4,1,0,0,0,0,0.0,1,2902500
2020-06-23,Baianópolis,2,0,0,2,0,0.0,13877,14.41,4,1,0,0,0,0,0.0,1,2902500
2020-06-24,Baianópolis,2,0,0,2,0,0.0,13877,14.41,4,1,0,0,0,0,0.0,1,2902500
2020-06-25,Baianópolis,2,0,0,2,0,0.0,13877,14.41,7,0,0,0,0,0,0.0,2,2902500
2020-06-26,Baianópolis,2,0,0,2,0,0.0,13877,14.41,8,0,0,0,0,0,0.0,2,2902500
2020-06-27,Baianópolis,2,0,1,3,0,0.0,13877,21.62,0,1,0,0,1,0,0.0,2,2902500
2020-06-28,Baianópolis,2,0,1,3,0,0.0,13877,21.62,1,1,0,0,0,0,0.0,2,2902500
2020-06-29,Baianópolis,2,0,1,3,0,0.0,13877,21.62,2,1,0,0,0,0,0.0,2,2902500
2020-06-30,Baianópolis,2,0,1,3,0,0.0,13877,21.62,3,1,0,0,0,0,0.0,2,2902500
2020-07-01,Baianópolis,2,0,1,3,0,0.0,13877,21.62,4,1,0,0,0,0,0.0,2,2902500
2020-07-02,Baianópolis,2,0,1,3,0,0.0,13877,21.62,5,0,0,0,0,0,0.0,3,2902500
2020-07-03,Baianópolis,2,0,1,3,0,0.0,13877,21.62,6,0,0,0,0,0,0.0,3,2902500
2020-07-04,Baianópolis,2,0,1,3,0,0.0,13877,21.62,7,0,0,0,0,0,0.0,3,2902500
2020-07-05,Baianópolis,2,0,1,3,0,0.0,13877,21.62,8,0,0,0,0,0,0.0,3,2902500
2020-07-06,Baianópolis,2,0,1,3,0,0.0,13877,21.62,9,0,0,0,0,0,0.0,3,2902500
2020-07-07,Baianópolis,2,0,1,3,0,0.0,13877,21.62,10,0,0,0,0,0,0.0,3,2902500
2020-07-08,Baianópolis,2,0,1,3,1,0.0,13877,21.62,11,0,0,0,0,0,0.0,3,2902500
2020-07-09,Baianópolis,2,0,1,3,0,0.0,13877,21.62,12,0,0,0,0,0,0.0,3,2902500
2020-07-10,Baianópolis,2,0,1,3,0,0.0,13877,21.62,13,0,0,0,0,0,0.0,3,2902500
2020-07-11,Baianópolis,2,0,1,3,0,0.0,13877,21.62,14,0,0,0,0,0,0.0,3,2902500
2020-07-12,Baianópolis,2,0,1,3,0,0.0,13877,21.62,15,0,0,0,0,0,0.0,3,2902500
2020-07-13,Baianópolis,2,0,1,3,0,0.0,13877,21.62,16,0,0,0,0,0,0.0,3,2902500
2020-07-14,Baianópolis,2,0,1,3,0,0.0,13877,21.62,17,0,0,0,0,0,0.0,3,2902500
2020-07-15,Baianópolis,2,0,1,3,0,0.0,13877,21.62,18,0,0,0,0,0,0.0,3,2902500
2020-07-16,Baianópolis,2,0,1,3,0,0.0,13877,21.62,19,0,0,0,0,0,0.0,3,2902500
2020-07-17,Baianópolis,3,0,1,4,0,0.0,13877,28.82,0,1,0,0,1,0,0.0,3,2902500
2020-07-18,Baianópolis,3,0,1,4,0,0.0,13877,28.82,1,1,0,0,0,0,0.0,3,2902500
2020-06-13,Catolândia,1,0,0,1,0,0.0,3577,279.56,0,1,0,0,1,0,0.0,0,2907400
2020-06-14,Catolândia,1,0,0,1,0,0.0,3577,279.56,1,1,0,0,0,0,0.0,0,2907400
2020-06-15,Catolândia,1,0,0,1,0,0.0,3577,279.56,2,1,0,0,0,0,0.0,0,2907400
2020-06-16,Catolândia,1,0,0,1,0,0.0,3577,279.56,3,1,0,0,0,0,0.0,0,2907400
2020-06-17,Catolândia,1,0,0,1,0,0.0,3577,279.56,4,1,0,0,0,0,0.0,0,2907400
2020-06-18,Catolândia,1,0,0,1,0,0.0,3577,279.56,5,1,0,0,0,0,0.0,0,2907400
2020-06-19,Catolândia,1,0,0,1,0,0.0,3577,279.56,5,1,0,0,0,0,0.0,0,2907400
2020-06-20,Catolândia,1,0,0,1,0,0.0,3577,27.96,7,1,0,0,0,0,0.0,0,2907400
2020-06-21,Catolândia,1,0,0,1,0,0.0,3577,27.96,8,1,0,0,0,0,0.0,0,2907400
2020-06-22,Catolândia,1,0,0,1,0,0.0,3577,27.96,9,1,0,0,0,0,0.0,0,2907400
2020-06-23,Catolândia,1,0,0,1,0,0.0,3577,27.96,9,1,0,0,0,0,0.0,0,2907400
2020-06-24,Catolândia,1,0,0,1,0,0.0,3577,27.96,9,1,0,0,0,0,0.0,0,2907400
2020-06-25,Catolândia,1,0,0,1,0,0.0,3577,27.96,12,1,0,0,0,0,0.0,0,2907400
2020-06-26,Catolândia,1,0,0,1,0,0.0,3577,27.96,13,1,0,0,0,0,0.0,0,2907400
2020-06-27,Catolândia,1,0,0,1,0,0.0,3577,27.96,14,0,0,0,0,0,0.0,1,2907400
2020-06-28,Catolândia,1,0,0,1,0,0.0,3577,27.96,15,0,0,0,0,0,0.0,1,2907400
2020-06-29,Catolândia,1,0,0,1,0,0.0,3577,27.96,16,0,0,0,0,0,0.0,1,2907400
2020-06-30,Catolândia,1,0,0,1,0,0.0,3577,27.96,17,0,0,0,0,0,0.0,1,2907400
2020-07-01,Catolândia,1,0,0,1,0,0.0,3577,27.96,18,0,0,0,0,0,0.0,1,2907400
2020-07-02,Catolândia,1,0,0,1,0,0.0,3577,27.96,19,0,0,0,0,0,0.0,1,2907400
2020-07-03,Catolândia,1,0,0,1,0,0.0,3577,27.96,20,0,0,0,0,0,0.0,1,2907400
2020-07-04,Catolândia,1,0,0,1,0,0.0,3577,27.96,21,0,0,0,0,0,0.0,1,2907400
2020-07-05,Catolândia,1,0,0,1,0,0.0,3577,27.96,22,0,0,0,0,0,0.0,1,2907400
2020-07-06,Catolândia,1,0,0,1,0,0.0,3577,27.96,23,0,0,0,0,0,0.0,1,2907400
2020-07-07,Catolândia,1,0,0,1,0,0.0,3577,27.96,24,0,0,0,0,0,0.0,1,2907400
2020-07-08,Catolândia,1,0,0,1,0,0.0,3577,27.96,25,0,0,0,0,0,0.0,1,2907400
2020-07-09,Catolândia,1,0,0,1,0,0.0,3577,27.96,26,0,0,0,0,0,0.0,1,2907400
2020-07-10,Catolândia,1,0,0,1,0,0.0,3577,27.96,27,0,0,0,0,0,0.0,1,2907400
2020-07-11,Catolândia,1,0,0,1,0,0.0,3577,27.96,28,0,0,0,0,0,0.0,1,2907400
2020-07-12,Catolândia,1,0,0,1,0,0.0,3577,27.96,29,0,0,0,0,0,0.0,1,2907400
2020-07-13,Catolândia,1,0,0,1,0,0.0,3577,27.96,30,0,0,0,0,0,0.0,1,2907400
2020-07-14,Catolândia,1,0,0,1,0,0.0,3577,27.96,31,0,0,0,0,0,0.0,1,2907400
2020-07-15,Catolândia,1,0,0,1,0,0.0,3577,27.96,32,0,0,0,0,0,0.0,1,2907400
2020-07-16,Catolândia,1,0,0,1,0,0.0,3577,27.96,33,0,0,0,0,0,0.0,1,2907400
2020-07-17,Catolândia,1,0,0,1,0,0.0,3577,27.96,34,0,0,0,0,0,0.0,1,2907400
2020-07-18,Catolândia,2,0,0,2,0,0.0,3577,55.91,0,1,0,0,1,0,0.0,1,2907400
2020-06-02,Wanderley,0,0,0,0,1,0.0,12238,0.0,0,0,0,0,0,0,0.0,0,2933455
2020-06-03,Wanderley,0,0,1,1,0,0.0,12238,81.71,0,1,0,0,1,0,0.0,0,2933455
2020-06-04,Wanderley,0,0,1,1,0,0.0,12238,81.71,1,1,0,0,0,0,0.0,0,2933455
2020-06-05,Wanderley,0,0,1,1,0,0.0,12238,81.71,2,1,0,0,0,0,0.0,0,2933455
2020-06-06,Wanderley,0,0,1,1,0,0.0,12238,81.71,3,1,0,0,0,0,0.0,0,2933455
2020-06-07,Wanderley,0,0,1,1,0,0.0,12238,81.71,4,1,0,0,0,0,0.0,0,2933455
2020-06-08,Wanderley,0,0,1,1,0,0.0,12238,81.71,5,1,0,0,0,0,0.0,0,2933455
2020-06-09,Wanderley,0,0,1,1,0,0.0,12238,81.71,6,1,0,0,0,0,0.0,0,2933455
2020-06-10,Wanderley,0,0,1,1,0,0.0,12238,81.71,7,1,0,0,0,0,0.0,0,2933455
2020-06-11,Wanderley,0,0,1,1,0,0.0,12238,81.71,8,1,0,0,0,0,0.0,0,2933455
2020-06-12,Wanderley,0,0,1,1,0,0.0,12238,81.71,9,1,0,0,0,0,0.0,0,2933455
2020-06-13,Wanderley,0,0,1,1,0,0.0,12238,81.71,10,1,0,0,0,0,0.0,0,2933455
2020-06-14,Wanderley,0,0,1,1,0,0.0,12238,81.71,11,1,0,0,0,0,0.0,0,2933455
2020-06-15,Wanderley,0,0,1,1,0,0.0,12238,81.71,12,1,0,0,0,0,0.0,0,2933455
2020-06-16,Wanderley,0,0,1,1,0,0.0,12238,81.71,13,1,0,0,0,0,0.0,0,2933455
2020-06-17,Wanderley,0,0,1,1,0,0.0,12238,81.71,14,1,0,0,0,0,0.0,0,2933455
2020-06-18,Wanderley,0,0,1,1,0,0.0,12238,81.71,15,1,0,0,0,0,0.0,0,2933455
2020-06-19,Wanderley,0,0,1,1,0,0.0,12238,81.71,15,1,0,0,0,0,0.0,0,2933455
2020-06-20,Wanderley,0,0,1,1,0,0.0,12238,8.17,17,1,0,0,0,0,0.0,0,2933455
2020-06-21,Wanderley,0,0,1,1,0,0.0,12238,8.17,18,1,0,0,0,0,0.0,0,2933455
2020-06-22,Wanderley,0,0,1,1,0,0.0,12238,8.17,19,1,0,0,0,0,0.0,0,2933455
2020-06-23,Wanderley,0,0,1,1,0,0.0,12238,8.17,19,1,0,0,0,0,0.0,0,2933455
2020-06-24,Wanderley,0,0,1,1,0,0.0,12238,8.17,19,1,0,0,0,0,0.0,0,2933455
2020-06-25,Wanderley,0,0,1,1,0,0.0,12238,8.17,22,0,0,0,0,0,0.0,1,2933455
2020-06-26,Wanderley,0,0,1,1,0,0.0,12238,8.17,23,0,0,0,0,0,0.0,1,2933455
2020-06-27,Wanderley,0,0,1,1,0,0.0,12238,8.17,24,0,0,0,0,0,0.0,1,2933455
2020-06-28,Wanderley,0,0,1,1,0,0.0,12238,8.17,25,0,0,0,0,0,0.0,1,2933455
2020-06-29,Wanderley,0,0,1,1,0,0.0,12238,8.17,26,0,0,0,0,0,0.0,1,2933455
2020-06-30,Wanderley,0,0,1,1,0,0.0,12238,8.17,27,0,0,0,0,0,0.0,1,2933455
2020-07-01,Wanderley,0,0,1,1,0,0.0,12238,8.17,28,0,0,0,0,0,0.0,1,2933455
2020-07-02,Wanderley,0,0,1,1,0,0.0,12238,8.17,29,0,0,0,0,0,0.0,1,2933455
2020-07-03,Wanderley,0,0,1,1,0,0.0,12238,8.17,30,0,0,0,0,0,0.0,1,2933455
2020-07-04,Wanderley,0,0,1,1,0,0.0,12238,8.17,31,0,0,0,0,0,0.0,1,2933455
2020-07-05,Wanderley,0,0,1,1,0,0.0,12238,8.17,32,0,0,0,0,0,0.0,1,2933455
2020-07-06,Wanderley,0,0,1,1,0,0.0,12238,8.17,33,0,0,0,0,0,0.0,1,2933455
2020-07-07,Wanderley,0,0,1,1,0,0.0,12238,8.17,34,0,0,0,0,0,0.0,1,2933455
2020-07-08,Wanderley,0,0,1,1,0,0.0,12238,8.17,35,0,0,0,0,0,0.0,1,2933455
2020-07-09,Wanderley,0,0,1,1,0,0.0,12238,8.17,36,0,0,0,0,0,0.0,1,2933455
2020-07-10,Wanderley,0,0,1,1,0,0.0,12238,8.17,37,0,0,0,0,0,0.0,1,2933455
2020-07-11,Wanderley,0,0,1,1,0,0.0,12238,8.17,38,0,0,0,0,0,0.0,1,2933455
2020-07-12,Wanderley,0,0,1,1,0,0.0,12238,8.17,39,0,0,0,0,0,0.0,1,2933455
2020-07-13,Wanderley,0,0,1,1,0,0.0,12238,8.17,40,0,0,0,0,0,0.0,1,2933455
2020-07-14,Wanderley,0,0,1,1,0,0.0,12238,8.17,41,0,0,0,0,0,0.0,1,2933455
2020-07-15,Wanderley,0,0,1,1,0,0.0,12238,8.17,42,0,0,0,0,0,0.0,1,2933455
2020-07-16,Wanderley,0,0,1,1,0,0.0,12238,8.17,43,0,0,0,0,0,0.0,1,2933455
2020-07-17,Wanderley,0,0,1,1,0,0.0,12238,8.17,44,0,0,0,0,0,0.0,1,2933455
2020-07-18,Wanderley,0,0,1,1,0,0.0,12238,8.17,45,0,0,0,0,0,0.0,1,2933455
2020-06-08,Angical,1,0,0,1,0,0.0,13977,71.55,0,1,0,0,1,0,0.0,0,2901403
2020-06-09,Angical,1,0,0,1,0,0.0,13977,71.55,1,1,0,0,0,0,0.0,0,2901403
2020-06-10,Angical,1,0,0,1,0,0.0,13977,71.55,2,1,0,0,0,0,0.0,0,2901403
2020-06-11,Angical,1,0,0,1,0,0.0,13977,71.55,3,1,0,0,0,0,0.0,0,2901403
2020-06-12,Angical,1,0,0,1,0,0.0,13977,71.55,4,1,0,0,0,0,0.0,0,2901403
2020-06-13,Angical,1,0,0,1,0,0.0,13977,71.55,5,1,0,0,0,0,0.0,0,2901403
2020-06-14,Angical,1,0,0,1,0,0.0,13977,71.55,6,1,0,0,0,0,0.0,0,2901403
2020-06-15,Angical,1,0,0,1,0,0.0,13977,71.55,7,1,0,0,0,0,0.0,0,2901403
2020-06-16,Angical,1,0,0,1,0,0.0,13977,71.55,8,1,0,0,0,0,0.0,0,2901403
2020-06-17,Angical,1,0,0,1,0,0.0,13977,71.55,9,1,0,0,0,0,0.0,0,2901403
2020-06-18,Angical,1,0,0,1,0,0.0,13977,71.55,10,1,0,0,0,0,0.0,0,2901403
2020-06-19,Angical,1,0,0,1,0,0.0,13977,71.55,10,1,0,0,0,0,0.0,0,2901403
2020-06-20,Angical,1,0,0,1,0,0.0,13977,7.15,12,1,0,0,0,0,0.0,0,2901403
2020-06-21,Angical,1,0,0,1,0,0.0,13977,7.15,13,1,0,0,0,0,0.0,0,2901403
2020-06-22,Angical,1,0,0,1,0,0.0,13977,7.15,14,1,0,0,0,0,0.0,0,2901403
2020-06-23,Angical,1,0,0,1,0,0.0,13977,7.15,14,1,0,0,0,0,0.0,0,2901403
2020-06-24,Angical,1,0,0,1,0,0.0,13977,7.15,14,1,0,0,0,0,0.0,0,2901403
2020-06-25,Angical,1,0,0,1,0,0.0,13977,7.15,17,0,0,0,0,0,0.0,1,2901403
2020-06-26,Angical,1,0,0,1,0,0.0,13977,7.15,18,0,0,0,0,0,0.0,1,2901403
2020-06-27,Angical,1,0,0,1,0,0.0,13977,7.15,19,0,0,0,0,0,0.0,1,2901403
2020-06-28,Angical,1,0,0,1,0,0.0,13977,7.15,20,0,0,0,0,0,0.0,1,2901403
2020-06-29,Angical,1,0,0,1,0,0.0,13977,7.15,21,0,0,0,0,0,0.0,1,2901403
2020-06-30,Angical,1,0,0,1,0,0.0,13977,7.15,22,0,0,0,0,0,0.0,1,2901403
2020-07-01,Angical,1,0,0,1,0,0.0,13977,7.15,23,0,0,0,0,0,0.0,1,2901403
2020-07-02,Angical,1,0,0,1,0,0.0,13977,7.15,24,0,0,0,0,0,0.0,1,2901403
2020-07-03,Angical,1,0,0,1,0,0.0,13977,7.15,25,0,0,0,0,0,0.0,1,2901403
2020-07-04,Angical,1,0,0,1,0,0.0,13977,7.15,26,0,0,0,0,0,0.0,1,2901403
2020-07-05,Angical,1,0,0,1,0,0.0,13977,7.15,27,0,0,0,0,0,0.0,1,2901403
2020-07-06,Angical,1,0,0,1,0,0.0,13977,7.15,28,0,0,0,0,0,0.0,1,2901403
2020-07-07,Angical,1,0,0,1,0,0.0,13977,7.15,29,0,0,0,0,0,0.0,1,2901403
2020-07-08,Angical,1,0,0,1,0,0.0,13977,7.15,30,0,0,0,0,0,0.0,1,2901403
2020-07-09,Angical,1,0,0,1,0,0.0,13977,7.15,31,0,0,0,0,0,0.0,1,2901403
2020-07-10,Angical,1,0,0,1,0,0.0,13977,7.15,32,0,0,0,0,0,0.0,1,2901403
2020-07-11,Angical,1,0,0,1,0,0.0,13977,7.15,33,0,0,0,0,0,0.0,1,2901403
2020-07-12,Angical,1,0,0,1,0,0.0,13977,7.15,34,0,0,0,0,0,0.0,1,2901403
2020-07-13,Angical,1,0,0,1,0,0.0,13977,7.15,35,0,0,0,0,0,0.0,1,2901403
2020-07-14,Angical,1,0,0,1,0,0.0,13977,7.15,36,0,0,0,0,0,0.0,1,2901403
2020-07-15,Angical,2,0,1,3,0,0.0,13977,21.46,0,2,0,0,2,0,0.0,1,2901403
2020-07-16,Angical,2,0,2,4,1,0.0,13977,28.62,0,3,0,0,1,0,0.0,1,2901403
2020-07-17,Angical,2,0,3,5,0,0.0,13977,35.77,0,4,0,0,1,0,0.0,1,2901403
2020-07-18,Angical,2,0,3,5,0,0.0,13977,35.77,1,4,0,0,0,0,0.0,1,2901403
2020-05-23,Jaborandi,1,0,0,1,0,0.01,8385,119.26,0,0,0,0,1,0,0.0,1,2917359
2020-05-24,Jaborandi,1,0,0,1,0,0.01,8385,119.26,1,0,0,0,0,0,0.0,1,2917359
2020-05-25,Jaborandi,1,0,0,1,0,0.01,8385,119.26,2,0,0,0,0,0,0.0,1,2917359
2020-05-26,Jaborandi,1,0,0,1,0,0.01,8385,119.26,3,0,0,0,0,0,0.0,1,2917359
2020-05-27,Jaborandi,1,0,0,1,0,0.01,8385,119.26,4,0,0,0,0,0,0.0,1,2917359
2020-05-28,Jaborandi,1,0,0,1,0,0.01,8385,119.26,5,1,0,0,0,0,0.0,0,2917359
2020-05-29,Jaborandi,1,0,0,1,0,0.01,8385,119.26,5,1,0,0,0,0,0.0,0,2917359
2020-05-30,Jaborandi,1,0,0,1,0,0.01,8385,119.26,7,1,0,0,0,0,0.0,0,2917359
2020-05-31,Jaborandi,1,0,0,1,0,0.01,8385,119.26,8,1,0,0,0,0,0.0,0,2917359
2020-06-01,Jaborandi,1,0,0,1,0,0.01,8385,119.26,9,1,0,0,0,0,0.0,0,2917359
2020-06-02,Jaborandi,0,0,1,1,0,0.0,8385,119.26,10,1,0,0,0,0,0.0,0,2917359
2020-06-03,Jaborandi,0,0,1,1,0,0.0,8385,119.26,11,1,0,0,0,0,0.0,0,2917359
2020-06-04,Jaborandi,0,0,1,1,0,0.0,8385,119.26,12,1,0,0,0,0,0.0,0,2917359
2020-06-05,Jaborandi,0,0,1,1,0,0.0,8385,119.26,13,1,0,0,0,0,0.0,0,2917359
2020-06-06,Jaborandi,0,0,1,1,0,0.0,8385,119.26,14,1,0,0,0,0,0.0,0,2917359
2020-06-07,Jaborandi,0,0,1,1,0,0.0,8385,119.26,15,1,0,0,0,0,0.0,0,2917359
2020-06-08,Jaborandi,0,0,1,1,0,0.0,8385,119.26,16,1,0,0,0,0,0.0,0,2917359
2020-06-09,Jaborandi,0,0,1,1,0,0.0,8385,119.26,17,1,0,0,0,0,0.0,0,2917359
2020-06-10,Jaborandi,0,0,1,1,0,0.0,8385,119.26,18,1,0,0,0,0,0.0,0,2917359
2020-06-11,Jaborandi,0,0,1,1,0,0.0,8385,119.26,19,1,0,0,0,0,0.0,0,2917359
2020-06-12,Jaborandi,0,0,1,1,0,0.0,8385,119.26,20,1,0,0,0,0,0.0,0,2917359
2020-06-13,Jaborandi,0,0,1,1,0,0.0,8385,119.26,21,1,0,0,0,0,0.0,0,2917359
2020-06-14,Jaborandi,0,0,1,1,0,0.0,8385,119.26,22,1,0,0,0,0,0.0,0,2917359
2020-06-15,Jaborandi,0,0,1,1,0,0.0,8385,119.26,23,1,0,0,0,0,0.0,0,2917359
2020-06-16,Jaborandi,0,0,1,1,0,0.0,8385,119.26,24,1,0,0,0,0,0.0,0,2917359
2020-06-17,Jaborandi,0,0,1,1,0,0.0,8385,119.26,25,1,0,0,0,0,0.0,0,2917359
2020-06-18,Jaborandi,0,0,1,1,0,0.0,8385,119.26,26,1,0,0,0,0,0.0,0,2917359
2020-06-19,Jaborandi,0,0,1,1,0,0.0,8385,119.26,26,1,0,0,0,0,0.0,0,2917359
2020-06-20,Jaborandi,0,0,1,1,0,0.0,8385,11.93,28,0,0,0,0,0,0.0,1,2917359
2020-06-21,Jaborandi,0,0,1,1,0,0.0,8385,11.93,29,0,0,0,0,0,0.0,1,2917359
2020-06-22,Jaborandi,0,0,1,1,0,0.0,8385,11.93,30,0,0,0,0,0,0.0,1,2917359
2020-06-23,Jaborandi,0,0,1,1,0,0.0,8385,11.93,30,0,0,0,0,0,0.0,1,2917359
2020-06-24,Jaborandi,0,0,1,1,0,0.0,8385,11.93,30,0,0,0,0,0,0.0,1,2917359
2020-06-25,Jaborandi,0,0,1,1,0,0.0,8385,11.93,33,0,0,0,0,0,0.0,1,2917359
2020-06-26,Jaborandi,0,0,1,1,0,0.0,8385,11.93,34,0,0,0,0,0,0.0,1,2917359
2020-06-27,Jaborandi,0,0,1,1,0,0.0,8385,11.93,35,0,0,0,0,0,0.0,1,2917359
2020-06-28,Jaborandi,0,0,1,1,0,0.0,8385,11.93,36,0,0,0,0,0,0.0,1,2917359
2020-06-29,Jaborandi,0,0,1,1,0,0.0,8385,11.93,37,0,0,0,0,0,0.0,1,2917359
2020-06-30,Jaborandi,0,0,1,1,0,0.0,8385,11.93,38,0,0,0,0,0,0.0,1,2917359
2020-07-01,Jaborandi,0,0,1,1,0,0.0,8385,11.93,39,0,0,0,0,0,0.0,1,2917359
2020-07-02,Jaborandi,0,0,1,1,0,0.0,8385,11.93,40,0,0,0,0,0,0.0,1,2917359
2020-07-03,Jaborandi,0,0,1,1,0,0.0,8385,11.93,41,0,0,0,0,0,0.0,1,2917359
2020-07-04,Jaborandi,0,0,1,1,0,0.0,8385,11.93,42,0,0,0,0,0,0.0,1,2917359
2020-07-05,Jaborandi,0,0,1,1,0,0.0,8385,11.93,43,0,0,0,0,0,0.0,1,2917359
2020-07-06,Jaborandi,0,0,1,1,0,0.0,8385,11.93,44,0,0,0,0,0,0.0,1,2917359
2020-07-07,Jaborandi,0,0,1,1,0,0.0,8385,11.93,45,0,0,0,0,0,0.0,1,2917359
2020-07-08,Jaborandi,0,0,1,1,0,0.0,8385,11.93,46,0,0,0,0,0,0.0,1,2917359
2020-07-09,Jaborandi,0,0,1,1,0,0.0,8385,11.93,47,0,0,0,0,0,0.0,1,2917359
2020-07-10,Jaborandi,0,0,1,1,0,0.0,8385,11.93,48,0,0,0,0,0,0.0,1,2917359
2020-07-11,Jaborandi,0,0,1,1,0,0.0,8385,11.93,49,0,0,0,0,0,0.0,1,2917359
2020-07-12,Jaborandi,0,0,1,1,0,0.0,8385,11.93,50,0,0,0,0,0,0.0,1,2917359
2020-07-13,Jaborandi,0,0,1,1,0,0.0,8385,11.93,51,0,0,0,0,0,0.0,1,2917359
2020-07-14,Jaborandi,0,0,1,1,2,0.0,8385,11.93,52,0,0,0,0,0,0.0,1,2917359
2020-07-15,Jaborandi,2,0,1,3,0,0.0,8385,35.78,0,2,0,0,2,0,0.0,1,2917359
2020-07-16,Jaborandi,4,0,1,5,0,0.0,8385,59.63,0,4,0,0,2,0,0.0,1,2917359
2020-07-17,Jaborandi,5,0,1,6,0,0.01,8385,71.56,0,5,0,0,1,0,0.0,1,2917359
2020-07-18,Jaborandi,5,0,1,6,0,0.01,8385,71.56,1,5,0,0,0,0,0.0,1,2917359
2020-05-19,Vitória da Conquista,71,1,0,72,14,0.83,338480,212.72,1,4,0,0,72,0,0.0,68,2933307
2020-05-20,Vitória da Conquista,77,1,0,78,14,0.88,338480,230.44,0,4,0,0,6,0,0.0,74,2933307
2020-05-21,Vitória da Conquista,83,1,0,84,14,0.79,338480,248.17,0,4,0,0,6,0,0.0,80,2933307
2020-05-22,Vitória da Conquista,84,1,0,85,12,0.77,338480,251.12,0,4,8,0,1,8,9.41,73,2933307
